"variable","bf_statistic","bf_p_value","bf_p_adj","bf_reject","eta_B_waba","eta_B_int","delta_eta_B","class_waba","class_iwaba","reclassified","pi_R","E_R_het_int","V_R_het"
"Probe_14677",4.44754534868275,1.49692610451613e-06,5.25002707791322e-06,TRUE,0.550354981061324,0.659040395589681,0.108685414528357,"Within","Equivocal",TRUE,0.434124767636037,0.355794365177231,0.0878011295504311
"Probe_14678",1.87068751236741,0.0359279598915896,0.0421095089192706,TRUE,0.422697578179856,0.595989040508871,0.173291462329016,"Within","Within",FALSE,0.605097347182459,0.154647523837565,0.019543527253536
"Probe_14679",2.03032885050204,0.020510997659104,0.0251540811878293,TRUE,0.387766936700674,0.581276944637666,0.193510007936992,"Within","Within",FALSE,0.653201785142537,0.374712599551354,0.118694595437692
"Probe_14680",2.89754378274089,0.000769233109502387,0.00127699374100215,TRUE,0.534013038340094,0.650170633218746,0.116157594878652,"Within","Equivocal",TRUE,0.455207243690634,0.287613229763763,0.0588330779991589
"Probe_14681",2.51265654823317,0.00343012516377184,0.00490851674883448,TRUE,0.427654805047069,0.598167101887716,0.170512296840646,"Within","Within",FALSE,0.598275713707665,0.305322733482418,0.0757880219290504
"Probe_14682",12.1397691536987,0,0,TRUE,0.656048846416849,0.722004822506558,0.0659559760897083,"Equivocal","Equivocal",FALSE,0.306104824107342,0.451392785467104,0.115472927378642
"Probe_14683",7.1969122500186,2.84132717354169e-11,4.47015067469149e-10,TRUE,0.539192381867702,0.652956662380622,0.113764280512919,"Within","Equivocal",TRUE,0.448492524874815,0.433889327526283,0.132853049313485
"Probe_14684",4.2786700171212,2.96845105896004e-06,9.51503827446343e-06,TRUE,0.451619122842209,0.609008757383811,0.157389634541602,"Within","Within",FALSE,0.565401697345136,0.325834599199322,0.084087301541346
"Probe_14685",3.54148581688489,5.87770699638224e-05,0.000130712456711737,TRUE,0.631500290654122,0.706513850368264,0.075013559714142,"Equivocal","Equivocal",FALSE,0.33445278224809,0.335175538033121,0.0672001080621311
"Probe_14686",3.39588953068152,0.000105643247007459,0.000219357222942193,TRUE,0.521434456830597,0.643501654695424,0.122067197864828,"Within","Equivocal",TRUE,0.471636136811958,0.426675841193269,0.13188391066437
"Probe_14687",5.74516482655502,8.14549738770154e-09,5.7441899372713e-08,TRUE,0.614397090735772,0.696032275717742,0.0816351849819695,"Equivocal","Equivocal",FALSE,0.354716648593812,0.324826529015657,0.0653513685704484
"Probe_14688",3.67583163393187,3.41649173991598e-05,8.08472404511939e-05,TRUE,0.631707587737364,0.706642454713571,0.0749348669762074,"Equivocal","Equivocal",FALSE,0.334209738879248,0.334922556473539,0.0670694794211902
"Probe_14689",5.97450384566525,3.28504223823245e-09,2.5935300809286e-08,TRUE,0.623025823047072,0.701288487396329,0.0782626643492571,"Equivocal","Equivocal",FALSE,0.344441324515925,0.404213646024577,0.0994626461478919
