"scenario","K","n","p","rep","n_pairs","prop_corr_decrease","prop_corr_increase","prop_corr_equal","mean_signed_diff","mean_negative_diff"
"complete_null",3,500,10,35,45,0.0444444444444444,0.955555555555556,0,0.814382393089836,-0.00177095302278973
"complete_null",3,500,10,36,45,0.0666666666666667,0.933333333333333,0,0.694388455331422,-0.00361171315730113
"complete_null",3,500,10,37,45,0.0666666666666667,0.933333333333333,0,0.387369078808404,-0.00330448752957639
"complete_null",3,500,10,38,45,0,1,0,0.669598724559704,0
"complete_null",3,500,10,39,45,0.0222222222222222,0.977777777777778,0,0.925551177948214,-0.00218576574886054
"complete_null",3,500,10,40,45,0.0666666666666667,0.933333333333333,0,0.602172474441267,-0.00254999397559082
"complete_null",3,500,10,41,45,0.0666666666666667,0.933333333333333,0,0.845908929700954,-0.00175920295214986
"complete_null",3,500,10,42,45,0.0222222222222222,0.977777777777778,0,1.02943557094308,-0.00655264580272019
"complete_null",3,500,10,43,45,0.0444444444444444,0.955555555555556,0,0.690423281233887,-0.00193966979806942
"complete_null",3,500,10,44,45,0.0222222222222222,0.977777777777778,0,0.750031567733459,-0.00166648857271334
"complete_null",3,500,10,45,45,0.0222222222222222,0.977777777777778,0,1.03473084999202,-0.0121265758637294
"complete_null",3,500,10,46,45,0.0222222222222222,0.977777777777778,0,0.774841476953959,-0.00121420897998425
"complete_null",3,500,10,47,45,0.0222222222222222,0.977777777777778,0,0.804172814595308,-0.00583029255203882
"complete_null",3,500,10,48,45,0.0222222222222222,0.977777777777778,0,0.679921765810926,-0.001936494909766
"complete_null",3,500,10,49,45,0.0444444444444444,0.955555555555556,0,0.891211726796672,-0.00135759279045894
"complete_null",3,500,10,50,45,0.0666666666666667,0.933333333333333,0,0.124611530480747,-0.0057305834487806
"complete_null",3,500,10,51,45,0.0444444444444444,0.955555555555556,0,1.07833408228173,-0.00490607130343157
"complete_null",3,500,10,52,45,0,1,0,0.981300890483615,0
"complete_null",3,500,10,53,45,0.0666666666666667,0.933333333333333,0,0.480429711275594,-0.00424770725866578
"complete_null",3,500,10,54,45,0.0444444444444444,0.955555555555556,0,0.929979742685296,-0.00159175251643778
"complete_null",3,500,10,55,45,0,1,0,0.988413606098343,0
"complete_null",3,500,10,56,45,0.0444444444444444,0.955555555555556,0,1.01176937378813,-0.00506331151058609
"complete_null",3,500,10,57,45,0.0222222222222222,0.977777777777778,0,0.714507884579427,-0.000879439048859898
"complete_null",3,500,10,58,45,0.111111111111111,0.888888888888889,0,0.156821083929607,-0.00359416659870311
"complete_null",3,500,10,59,45,0.0444444444444444,0.955555555555556,0,0.833158875021113,-0.00329907417339348
"complete_null",3,500,10,60,45,0.0222222222222222,0.977777777777778,0,0.762905572500061,-0.00421381418887745
"complete_null",3,500,10,61,45,0.0444444444444444,0.955555555555556,0,0.428759629251099,-0.00296869998126986
"complete_null",3,500,10,62,45,0,1,0,0.903894714219037,0
"complete_null",3,500,10,63,45,0.0222222222222222,0.977777777777778,0,1.06954215294876,-0.00283583814907318
"complete_null",3,500,10,64,45,0.0222222222222222,0.977777777777778,0,0.665574506728803,-0.00840821293432459
"complete_null",3,500,10,65,45,0.0222222222222222,0.977777777777778,0,0.716375619507125,-0.00249704924597838
"complete_null",3,500,10,66,45,0,1,0,0.983203528117704,0
"complete_null",3,500,10,67,45,0.111111111111111,0.888888888888889,0,0.550714840141476,-0.00633450282748476
"complete_null",3,500,10,68,45,0.0444444444444444,0.955555555555556,0,0.890992789613326,-0.00910851383825201
"complete_null",3,500,10,69,45,0.0222222222222222,0.977777777777778,0,0.728021744877495,-0.00280627537197864
"complete_null",3,500,10,70,45,0.0888888888888889,0.911111111111111,0,0.246180563735148,-0.00434750196061748
"complete_null",3,500,10,71,45,0,1,0,0.754634597500958,0
"complete_null",3,500,10,72,45,0.155555555555556,0.844444444444444,0,0.362038701688433,-0.00295763610671486
"complete_null",3,500,10,73,45,0.0222222222222222,0.977777777777778,0,0.87453309318081,-0.0100512007731363
"complete_null",3,500,10,74,45,0.0222222222222222,0.977777777777778,0,1.01516722179945,-0.00321075071917254
"complete_null",3,500,10,75,45,0.0444444444444444,0.955555555555556,0,0.904399272888218,-0.00372943503175421
"complete_null",3,500,10,76,45,0,1,0,1.04252906755863,0
"complete_null",3,500,10,77,45,0,1,0,0.343099407891813,0
"complete_null",3,500,10,78,45,0.0222222222222222,0.977777777777778,0,1.00909088455264,-0.00276768660244753
"complete_null",3,500,10,79,45,0,1,0,1.01353422798564,0
"complete_null",3,500,10,80,45,0.0222222222222222,0.977777777777778,0,0.795787180416229,-0.00784243512890825
"complete_null",3,500,10,81,45,0.0444444444444444,0.955555555555556,0,0.53764363431245,-0.00210890778770095
"complete_null",3,500,10,82,45,0.0444444444444444,0.955555555555556,0,0.983260293079255,-0.00129935141181814
"complete_null",3,500,10,83,45,0.0888888888888889,0.911111111111111,0,0.207524644493609,-0.00351153332740972
"complete_null",3,500,10,84,45,0.0888888888888889,0.911111111111111,0,0.765904170551349,-0.00185634767679974
"complete_null",3,500,10,85,45,0.0444444444444444,0.955555555555556,0,0.941336489486776,-0.00717883977396094
"complete_null",3,500,10,86,45,0.0444444444444444,0.955555555555556,0,0.721832971296502,-0.00142250076253847
"complete_null",3,500,10,87,45,0.0444444444444444,0.955555555555556,0,0.91524450995241,-0.00428355503981553
"complete_null",3,500,10,88,45,0.0222222222222222,0.977777777777778,0,0.991673564215631,-0.00183797796310403
"complete_null",3,500,10,89,45,0,1,0,0.542244321405397,0
"complete_null",3,500,10,90,45,0.0222222222222222,0.977777777777778,0,0.831742240670677,-0.00635352421360547
"complete_null",3,500,10,91,45,0.0222222222222222,0.977777777777778,0,0.447295588028926,-0.00745515716705225
"complete_null",3,500,10,92,45,0.111111111111111,0.888888888888889,0,0.320655124087955,-0.00338269846814954
"complete_null",3,500,10,93,45,0.0444444444444444,0.955555555555556,0,0.984781403717025,-0.00108046438990256
"complete_null",3,500,10,94,45,0.0444444444444444,0.955555555555556,0,0.407725996680468,-0.0037309523032541
"complete_null",3,500,10,95,45,0.0444444444444444,0.955555555555556,0,0.647012824135076,-0.00262212523658906
"complete_null",3,500,10,96,45,0.0222222222222222,0.977777777777778,0,1.02351515224151,-0.000184580162788883
"complete_null",3,500,10,97,45,0.0444444444444444,0.955555555555556,0,1.07636774770236,-0.00480104564236594
"complete_null",3,500,10,98,45,0.133333333333333,0.866666666666667,0,0.096935052887312,-0.00286978956538638
"complete_null",3,500,10,99,45,0,1,0,1.09112876066592,0
"complete_null",3,500,10,100,45,0.0666666666666667,0.933333333333333,0,0.383461836062112,-0.00100861982134678
"complete_null",5,500,10,1,45,0,1,0,0.516597648147842,0
"complete_null",5,500,10,2,45,0,1,0,0.317063270291624,0
"complete_null",5,500,10,3,45,0,1,0,0.442598024277354,0
"complete_null",5,500,10,4,45,0,1,0,0.67740901970164,0
"complete_null",5,500,10,5,45,0,1,0,0.532571341332848,0
"complete_null",5,500,10,6,45,0,1,0,0.73579904287863,0
"complete_null",5,500,10,7,45,0,1,0,0.634273966733884,0
"complete_null",5,500,10,8,45,0,1,0,0.621185088839759,0
"complete_null",5,500,10,9,45,0,1,0,0.84925381087335,0
"complete_null",5,500,10,10,45,0,1,0,0.825689108861726,0
"complete_null",5,500,10,11,45,0,1,0,0.519254876109277,0
"complete_null",5,500,10,12,45,0,1,0,0.816022067131175,0
"complete_null",5,500,10,13,45,0,1,0,0.76444494252587,0
"complete_null",5,500,10,14,45,0,1,0,0.924383840170066,0
"complete_null",5,500,10,15,45,0,1,0,0.786828390682299,0
"complete_null",5,500,10,16,45,0,1,0,0.659205551901703,0
"complete_null",5,500,10,17,45,0,1,0,0.481203884508596,0
"complete_null",5,500,10,18,45,0,1,0,0.493715067152539,0
"complete_null",5,500,10,19,45,0,1,0,0.52189681185008,0
"complete_null",5,500,10,20,45,0,1,0,0.511246273141099,0
"complete_null",5,500,10,21,45,0,1,0,0.881327118872035,0
"complete_null",5,500,10,22,45,0,1,0,0.794070561356835,0
"complete_null",5,500,10,23,45,0,1,0,0.63146498206015,0
"complete_null",5,500,10,24,45,0,1,0,0.393785730336095,0
"complete_null",5,500,10,25,45,0,1,0,0.675664572041383,0
"complete_null",5,500,10,26,45,0,1,0,1.04298071700991,0
"complete_null",5,500,10,27,45,0,1,0,0.527320532325304,0
"complete_null",5,500,10,28,45,0,1,0,0.750168152224397,0
"complete_null",5,500,10,29,45,0,1,0,0.9035223324609,0
"complete_null",5,500,10,30,45,0,1,0,0.631265881638938,0
"complete_null",5,500,10,31,45,0,1,0,0.580458030385537,0
"complete_null",5,500,10,32,45,0,1,0,0.68899831426668,0
"complete_null",5,500,10,33,45,0,1,0,0.461980094732515,0
"complete_null",5,500,10,34,45,0,1,0,1.04104357680488,0
"complete_null",5,500,10,35,45,0,1,0,0.656335314699985,0
"complete_null",5,500,10,36,45,0,1,0,0.771409370005857,0
"complete_null",5,500,10,37,45,0,1,0,0.739592747284097,0
"complete_null",5,500,10,38,45,0,1,0,0.952782018361545,0
"complete_null",5,500,10,39,45,0,1,0,0.765111036685449,0
"complete_null",5,500,10,40,45,0,1,0,0.714964636149409,0
"complete_null",5,500,10,41,45,0,1,0,0.732105390627793,0
"complete_null",5,500,10,42,45,0,1,0,0.630280526113618,0
"complete_null",5,500,10,43,45,0,1,0,0.69330233618024,0
"complete_null",5,500,10,44,45,0.0222222222222222,0.977777777777778,0,0.623721655987376,-0.00114841321606185
"complete_null",5,500,10,45,45,0,1,0,0.40520241608172,0
"complete_null",5,500,10,46,45,0,1,0,0.986735277614238,0
"complete_null",5,500,10,47,45,0,1,0,0.719442467798487,0
"complete_null",5,500,10,48,45,0,1,0,0.582341296947122,0
"complete_null",5,500,10,49,45,0,1,0,0.474110973260351,0
"complete_null",5,500,10,50,45,0,1,0,0.956048003943126,0
"complete_null",5,500,10,51,45,0,1,0,0.620861721671953,0
"complete_null",5,500,10,52,45,0,1,0,0.737426572257125,0
"complete_null",5,500,10,53,45,0,1,0,0.45403589735602,0
"complete_null",5,500,10,54,45,0,1,0,0.396472361062276,0
"complete_null",5,500,10,55,45,0,1,0,0.582655305926799,0
"complete_null",5,500,10,56,45,0,1,0,0.641586195636469,0
"complete_null",5,500,10,57,45,0,1,0,0.65557352629904,0
"complete_null",5,500,10,58,45,0,1,0,0.582632324065379,0
"complete_null",5,500,10,59,45,0,1,0,0.666060514217758,0
"complete_null",5,500,10,60,45,0,1,0,1.02408107773942,0
"complete_null",5,500,10,61,45,0,1,0,0.478975262365109,0
"complete_null",5,500,10,62,45,0,1,0,0.868615724441215,0
"complete_null",5,500,10,63,45,0,1,0,0.297133935903117,0
"complete_null",5,500,10,64,45,0.0222222222222222,0.977777777777778,0,0.435254947338469,-0.0107563345460374
"complete_null",5,500,10,65,45,0,1,0,0.541911859775737,0
"complete_null",5,500,10,66,45,0,1,0,0.44280097656793,0
"complete_null",5,500,10,67,45,0,1,0,0.8520360284649,0
"complete_null",5,500,10,68,45,0,1,0,0.549312082183489,0
"complete_null",5,500,10,69,45,0,1,0,0.816032399914011,0
"complete_null",5,500,10,70,45,0,1,0,0.451663137389312,0
"complete_null",5,500,10,71,45,0,1,0,0.657316115672681,0
"complete_null",5,500,10,72,45,0,1,0,0.411040656737655,0
"complete_null",5,500,10,73,45,0,1,0,0.675556041799002,0
"complete_null",5,500,10,74,45,0,1,0,0.385381284191214,0
"complete_null",5,500,10,75,45,0,1,0,0.511314167592982,0
"complete_null",5,500,10,76,45,0,1,0,0.304383590232901,0
"complete_null",5,500,10,77,45,0,1,0,0.539491147200986,0
"complete_null",5,500,10,78,45,0,1,0,0.511534501249531,0
"complete_null",5,500,10,79,45,0,1,0,0.567324898170872,0
"complete_null",5,500,10,80,45,0,1,0,0.613230643486752,0
"complete_null",5,500,10,81,45,0.0222222222222222,0.977777777777778,0,0.410034677570654,-0.00688309584950086
"complete_null",5,500,10,82,45,0,1,0,0.412047609898064,0
"complete_null",5,500,10,83,45,0,1,0,0.6819963272427,0
"complete_null",5,500,10,84,45,0,1,0,0.949750419450054,0
"complete_null",5,500,10,85,45,0,1,0,0.544302172831279,0
"complete_null",5,500,10,86,45,0,1,0,0.582354303258928,0
"complete_null",5,500,10,87,45,0,1,0,0.695493763503814,0
"complete_null",5,500,10,88,45,0,1,0,0.37179772265207,0
"complete_null",5,500,10,89,45,0,1,0,0.71958949214081,0
"complete_null",5,500,10,90,45,0,1,0,0.612567013376977,0
"complete_null",5,500,10,91,45,0,1,0,0.318640218842353,0
"complete_null",5,500,10,92,45,0,1,0,0.635403810548658,0
"complete_null",5,500,10,93,45,0,1,0,0.235278219244159,0
"complete_null",5,500,10,94,45,0,1,0,0.506448378487447,0
"complete_null",5,500,10,95,45,0,1,0,0.552828929930882,0
"complete_null",5,500,10,96,45,0,1,0,0.283456924176863,0
"complete_null",5,500,10,97,45,0,1,0,0.788663173709205,0
"complete_null",5,500,10,98,45,0,1,0,0.516849933365894,0
"complete_null",5,500,10,99,45,0,1,0,0.505061573731991,0
"complete_null",5,500,10,100,45,0,1,0,0.540852745128016,0
"complete_null",10,500,10,1,45,0,1,0,0.563356492752649,0
"complete_null",10,500,10,2,45,0,1,0,0.874053009209339,0
"complete_null",10,500,10,3,45,0,1,0,0.687075906518899,0
"complete_null",10,500,10,4,45,0,1,0,0.592121890021084,0
"complete_null",10,500,10,5,45,0,1,0,0.662858770656132,0
"complete_null",10,500,10,6,45,0,1,0,0.723749497414422,0
"complete_null",10,500,10,7,45,0,1,0,0.419281966224679,0
"complete_null",10,500,10,8,45,0,1,0,0.685112084626816,0
"complete_null",10,500,10,9,45,0,1,0,0.614735565564773,0
"complete_null",10,500,10,10,45,0,1,0,0.531214516784239,0
"complete_null",10,500,10,11,45,0,1,0,0.43371948150483,0
"complete_null",10,500,10,12,45,0,1,0,0.840544951352917,0
"complete_null",10,500,10,13,45,0,1,0,0.74830701202917,0
"complete_null",10,500,10,14,45,0,1,0,0.603852229173337,0
"complete_null",10,500,10,15,45,0,1,0,0.659050223914226,0
"complete_null",10,500,10,16,45,0,1,0,0.625648710489327,0
"complete_null",10,500,10,17,45,0,1,0,0.614588674186921,0
"complete_null",10,500,10,18,45,0,1,0,0.500186991081477,0
"complete_null",10,500,10,19,45,0,1,0,0.682775785308837,0
"complete_null",10,500,10,20,45,0,1,0,0.711044116068754,0
"complete_null",10,500,10,21,45,0,1,0,0.677085568818655,0
"complete_null",10,500,10,22,45,0,1,0,0.403565152535611,0
"complete_null",10,500,10,23,45,0,1,0,0.555519775569921,0
"complete_null",10,500,10,24,45,0,1,0,0.545404369119107,0
"complete_null",10,500,10,25,45,0,1,0,0.309327980746878,0
"complete_null",10,500,10,26,45,0,1,0,0.671661252555746,0
"complete_null",10,500,10,27,45,0,1,0,0.756093177688419,0
"complete_null",10,500,10,28,45,0,1,0,0.591492500308864,0
"complete_null",10,500,10,29,45,0,1,0,0.507385657226957,0
"complete_null",10,500,10,30,45,0,1,0,0.558285956188465,0
"complete_null",10,500,10,31,45,0,1,0,0.862740637761268,0
"complete_null",10,500,10,32,45,0,1,0,0.557090208478693,0
"complete_null",10,500,10,33,45,0,1,0,0.79941236257648,0
"complete_null",10,500,10,34,45,0,1,0,0.844961592858593,0
"complete_null",10,500,10,35,45,0,1,0,0.673585719205231,0
"complete_null",10,500,10,36,45,0,1,0,0.434222584014354,0
"complete_null",10,500,10,37,45,0,1,0,0.678806953111884,0
"complete_null",10,500,10,38,45,0,1,0,0.573784697556937,0
"complete_null",10,500,10,39,45,0,1,0,0.616186060548293,0
"complete_null",10,500,10,40,45,0,1,0,0.722546308765609,0
"complete_null",10,500,10,41,45,0,1,0,0.498218756324547,0
"complete_null",10,500,10,42,45,0,1,0,0.706935401633385,0
"complete_null",10,500,10,43,45,0,1,0,0.671481960343715,0
"complete_null",10,500,10,44,45,0,1,0,0.553439648287205,0
"complete_null",10,500,10,45,45,0,1,0,0.613583170333008,0
"complete_null",10,500,10,46,45,0,1,0,0.472430790628423,0
"complete_null",10,500,10,47,45,0,1,0,0.570111644703002,0
"complete_null",10,500,10,48,45,0,1,0,0.696014807956656,0
"complete_null",10,500,10,49,45,0,1,0,0.367423453666718,0
"complete_null",10,500,10,50,45,0,1,0,0.647335426056088,0
"complete_null",10,500,10,51,45,0,1,0,0.658395274643783,0
"complete_null",10,500,10,52,45,0,1,0,0.722173050320732,0
"complete_null",10,500,10,53,45,0,1,0,0.756015589455354,0
"complete_null",10,500,10,54,45,0,1,0,0.674324679885121,0
"complete_null",10,500,10,55,45,0,1,0,0.699456278015793,0
"complete_null",10,500,10,56,45,0,1,0,0.768636175274283,0
"complete_null",10,500,10,57,45,0,1,0,0.375150118442785,0
"complete_null",10,500,10,58,45,0,1,0,0.436060851675102,0
"complete_null",10,500,10,59,45,0,1,0,0.697312507457515,0
"complete_null",10,500,10,60,45,0,1,0,0.516031018882383,0
"complete_null",10,500,10,61,45,0,1,0,0.665665355214232,0
"complete_null",10,500,10,62,45,0,1,0,0.772005009644819,0
"complete_null",10,500,10,63,45,0,1,0,0.62275566165555,0
"complete_null",10,500,10,64,45,0,1,0,0.597508567403571,0
"complete_null",10,500,10,65,45,0,1,0,0.657991731741194,0
"complete_null",10,500,10,66,45,0,1,0,0.792583369361163,0
"complete_null",10,500,10,67,45,0,1,0,0.764222666664821,0
"complete_null",10,500,10,68,45,0,1,0,0.824136408628159,0
"complete_null",10,500,10,69,45,0,1,0,0.516227440684951,0
"complete_null",10,500,10,70,45,0,1,0,0.487022183754031,0
"complete_null",10,500,10,71,45,0,1,0,0.710678118267082,0
"complete_null",10,500,10,72,45,0,1,0,0.48739084170564,0
"complete_null",10,500,10,73,45,0,1,0,0.65919878186215,0
"complete_null",10,500,10,74,45,0,1,0,0.572644618350676,0
"complete_null",10,500,10,75,45,0,1,0,0.397991876253205,0
"complete_null",10,500,10,76,45,0,1,0,0.617623519714321,0
"complete_null",10,500,10,77,45,0,1,0,0.616352321682616,0
"complete_null",10,500,10,78,45,0,1,0,0.673601287386394,0
"complete_null",10,500,10,79,45,0,1,0,0.43014682915738,0
"complete_null",10,500,10,80,45,0,1,0,0.41704550806483,0
"complete_null",10,500,10,81,45,0,1,0,0.675956027703181,0
"complete_null",10,500,10,82,45,0,1,0,0.677522563613169,0
"complete_null",10,500,10,83,45,0,1,0,0.671014155113514,0
"complete_null",10,500,10,84,45,0,1,0,0.748570812978862,0
"complete_null",10,500,10,85,45,0,1,0,0.706992158782014,0
"complete_null",10,500,10,86,45,0,1,0,0.572792948772356,0
"complete_null",10,500,10,87,45,0,1,0,0.624631426281172,0
"complete_null",10,500,10,88,45,0,1,0,0.600392588169555,0
"complete_null",10,500,10,89,45,0,1,0,0.880472279467771,0
"complete_null",10,500,10,90,45,0,1,0,0.51877399267741,0
"complete_null",10,500,10,91,45,0,1,0,0.630614500148998,0
"complete_null",10,500,10,92,45,0,1,0,0.636201043556467,0
